quizzes,solutions
001000003700002005030094208000040000200600900018300000000017000070000006390000500,821756493749832165536194278963245781257681934418379652684517329175923846392468517
079000010030005607000009000000000000080500002510006040020800000000071400000290035,679382514832145697145769283296438751483517962517926348924853176358671429761294835
086400000200080000040070090000500600000001900300000005003040710060000039008009060,986415372237986451145273896812597643654321987379864125593642718461758239728139564
000006000003000072521090000000007008098000000700000426004603700060800500010000000,479236815683514972521798634246357198198462357735189426954623781362871549817945263
300000060060030070700005000030500000009100004008000021000600000000090410050810630,394781562265439178781265943132548796679123854548976321913654287826397415457812639
050923000700000000920000105000000000035400010604005309000008000000000270308010000,451923867786541923923867145897136452235489716614275389542798631169354278378612594
000000000060001003103782000000000000502900600980570000000000006091006038004000009,478369152269451873153782964317628495542913687986574321835197246791246538624835719
200100630004000000050036000007840000080900007100000040000005000008009703005080100,279158634364792815851436279527843961483961527196527348912375486648219753735684192
106000000030040010087020050000031029070000800000004301000000000918000000200050008,126975483539648712487123956845731629371296845692584371753819264918462537264357198
901000008004000000300064000000030507020500001000090320002800730000005900130000000,951723648264958173378164259419632587623587491785491326592816734846375912137249865
000000000010005003957008020001000008060409071000057000000000000700096000035040006,386214759412975863957368124571623498263489571849157632698531247724896315135742986
000001000068030002000720300091000000000000400080409650506000003000070800040000760,324861579768935142915724386491657238657382491283419657576248913139576824842193765
000000020003007000000001470008000000746000003050400209000000000000104050100235804,487659321213847695695321478928513746746982513351476289564798132832164957179235864
310000800904000000070900030000690070160070020000000109000500010407200300000003000,312756894984132657675984231523691478169478523748325169836547912457219386291863745
490002000003000100000716000000200600008600010000000390900003200000490000050100470,491352867673984125285716943739241658528639714164875392947563281812497536356128479
000000004690000057008000200000000000200000080040391700050000000003020045702065300,321758964694213857578946213167582439239674581845391726456839172983127645712465398
200700006007005800000016003000408000100620000900037000050000000300000020090300108,218743596637295814549816273723458961184629735965137482852961347371584629496372158
006000000028900005000005007000000006009014000400003970005000003000809050010070029,756182394328947615194365287537298146269714538481653972975421863642839751813576429
000300007001000048420000000009000006008600203010902000000096000090170050000200080,985364127671529348423781965239847516748615293516932874852496731394178652167253489
009000050100400006260000308020000500700006000900823000006010200000007090000004030,349678152185432976267591348628749513734156829951823764496315287813267495572984631
000000070602100000341000200500009700010208004080000000000000100000360408050001060,895432671672195843341786295534619782916278534287543916763854129129367458458921367
000059400200010070006380009002030000000008000605000020300490000500020380000000004,813759462259614873476382159782536941941278635635941728368495217594127386127863594
000073020039000000000000041000340006050100900000000002500097400004000070802006005,481573629239614857765928341928345716357162984146789532513297468694851273872436195
000000000000530208005002400009200015003000004086300000030748000078000000600000040,827461953164539278395872461749286315213957684586314792931748526478625139652193847
000090000080000050000205906200000000000407109034050700000000360003040000509000012,352698471986174253471235986297381645865427139134956728728519364613842597549763812
000020000003104007040007600004800009600000008000060710000300040900016000050070900,597623481263184597148597623714835269629741358385962714876359142932416875451278936
087000129002040000030000000000000091003000000020750004004017030050000000000409702,487635129592148673136972845675384291843291567921756384264517938759823416318469752
000407001700950080200000500000001800500004090020060005000000000980006030100740000,859437261716952384234618579693571842571284693428369715347895126985126437162743958
800000900503000000006900300010002003000090820050007190002000000000751000000300086,841263957593478612726915348419582763367194825258637194932846571684751239175329486
007000000100000000836500074010000057020000103050009000500060000000104000000050268,297436581145798326836521974319642857624875193758319642583267419962184735471953268
589004000040000800070000006300560009000903200000020000007000180605000000000009602,589614327146732895273895416312568749758943261964127538497256183625381974831479652
100300800005000241900000000000009002006002084400060300000907000000000060074006005,142375896735698241968124537813549672596732184427861359681957423259413768374286915
000500007380007906200090000000000000062900001000340200501000700078000000000080310,694538127385217946217496853143862579862975431759341268531629784478153692926784315
002007060100900000086003050000500000000030706030609004065000000008000093000010400,342157869157968342986243157674582931529431786831679524765394218418725693293816475
030000000068019030000470050000000000090000026000006100007002000900500010082034007,734658291568219734219473658326891475891745326475326189657182943943567812182934567
900700000001008000085000000094020000000100050000945730030600970000031006000000800,963714285241568397785293641594327168327186459816945732138652974479831526652479813
000074081000030046000800000050019000008300600900507000002000090060000000149000200,695274381287135946431896725354619872718342659926587134872461593563928417149753268
000009004000006700057000930000020000098000000040000005004090010702100500100004078,826379154913546782457281936675823491298415367341967825584792613762138549139654278
005014000010070000008009600100053009020000070906001000069020000800000090000007008,395614287614872953278539614187253469523496871946781532769328145832145796451967328
070000020000001050602040900406000000800402100300050200003000680000730000000000740,571693428984271356632548917426319875857462139319857264743925681168734592295186743
000005000046000705100036000050200040001300000030408000000904002080000000000027906,793845261846192735125736894958271643471369528632458179567984312289613457314527986
000080300602000000501000800000004100000896004400000006007050200006000090804071000,749185362682937415531462879968524137173896524425713986317659248256348791894271653
001080000000000704000352060100000500060030097050600001074000000000200000000046053,691487235325169784847352169183974526462531897759628341574893612936215478218746953
090000002500402006000000518006900000000017009000045020900080005003000000010309000,697158342581432976342796518456923187238617459179845623964281735723564891815379264
000000917054000030000800000800000003002030690000410002000070020100000000467009008,638245917254197836791863245816952473542738691379416582985671324123584769467329158
000004000039860000000091000006080000004002500250000096800910300020000700000300008,162734985439865127578291643316589274984672531257143896845917362623458719791326458
900000080000036000100000200000048700001602048300070000069000000000200670780000004,956721483824936517137854296692348751571692348348175962269417835415283679783569124
000003090008000006300020070000000002010872500000500640050007000020009803040080000,574163298298754316361928475735496182416872539982531647853217964127649853649385721
000000000800009006710020300000001005050030008060740200036050010000003000070010030,625384971843179526719526384392861745457932168168745293936457812281693457574218639
000000000604001709300060200000090006006070002200000010090007001000800000080529030,958742163624381759317965284135298476846173592279456318592637841763814925481529637
000600000930005001000018060100060002000002057090000000057080000010200003400003080,781639425936425871542718369175864932864392157293571648357986214618247593429153786
010004005030007089085900000000000001600009740408500000040000000000270000000035008,916824375234157689785963124329746851651389742478512963842691537593278416167435298
000000000070120030900000876000000000058013002003900700004000020200030080600097000,345786219876129534912354876429578163758613492163942758534861927297435681681297345
000300076080090000020000150039014600006000080004020000000070005350000060000450000,195342876687591342423768159539814627276935481814627593948176235351289764762453918
008409000070000850000000004005004090000050013100000008000000600000027040301098020,568479132479213856213865974635184297827956413194732568752341689986527341341698725
000000010000001008092050003000000000061003900003020561004000000000017080080406007,658374219437291658192658743279165834561843972843729561714582396326917485985436127
800600950004000000000904003070000080008000001006002400000090602043006000900003500,831627954794538126625914873479361285258749361316852497187495632543286719962173548
005000000000701050019000260002009000100040900000003806080060500007500010000100009,845326791263791458719485263672859134138647925954213876381962547497538612526174389
000000000652080100030419000000000006001000200045700301000008000020000000013006750,194625837652387194738419562287531946361894275945762381479158623526973418813246759
007903100000006000500720009000000032000007500400000010046500000800100005903000060,687953124291486753534721689718645932329817546465392817146539278872164395953278461
008900000365008001000010000800741060000050107030000000040000090900000023002000005,218937654365428971794615238859741362426359187137286549543172896981564723672893415
000000000342015009809043006000000000008400000000087134000000000590700000010000270,165879423342615789879243516451362897738491652926587134287136945594728361613954278
000000003500830102800070000402096000005420000096000300004000800020001000000005060,271659483569834172843172659432796518185423796796518324954267831627381945318945267
000007000000309126000002400050000000006010005037000904000005070090040018002000300,621457893475389126389162457258694731946713285137528964814935672793246518562871349
000003000000200600006070085000000030000005019200180400000500000490000050027014008,852463971179258643346971285918746532764325819235189467683597124491832756527614398
406000000000004000051039000190007004000002700003045962000000020040000000900800500,476518293329764185851239476192687354564392718783145962615473829248951637937826541
005000070006005000200078095000000002002301000087020009090006007003000010000000803,945213678876945321231678495319867542452391786687524139198436257563782914724159863
000000002670980000000001570000008000004300000006200039000000000900064100300107420,413756892675982341892431576739618254254379618186245739541823967927564183368197425
000020600001000000000650090090700130000594000080031540000000480045000000206000000,358129674961478253472653891594786132123594768687231549719362485845917326236845917
430000000000009003509000860000020300000803000600010009800506000001040090070031000,438652971726189453519374862154927386297863514683415729842596137361748295975231648
010200004006001030700040080000000003270500890301000000500000702060010000000030008,813256974946871235752349186685197423274563891391428567539684712468712359127935648
010090002800000000500030006003040700004070000000502008000027060008109003000000019,317698452846215937529734186683941725254873691971562348195327864468159273732486519
006000039400000000000030450080009006001203004749001200020900000008005000000100000,856412739413597628297836451382749516561283974749651283124978365978365142635124897
008000204020000070006007098002000000080960000015003400000000000000080536309000080,798356214123498675546217398932541867487962153615873429861735942274189536359624781
000000000600050040000840290008000002190000000005008901000036000007200100010000825,834692517629751348751843296468319752193527684275468931582136479947285163316974825
000000000008004790900076010000001040509040000400507000000000002030000860600029001,753198624168254793924376518376981245589642137412537986891763452237415869645829371
000600000000019000009083010008006070006000400003207800000000006200000089400090052,314672598782519634659483217528146973176938425943257861891325746235764189467891352
000030000000090085010000000040100702001020806300604000029000100000070000003400270,485236917236791485917548623648159732591327846372684591729863154154972368863415279
000200080684000000050000970001070500060002000000900004100000000205740013000800005,917253486684197352352684971421378569569412738873965124138529647295746813746831295
020000500000009120006800000007000040000087000010506080032000756000032400100000000,821374569743659128596821374287193645465287913319546287932418756658732491174965832
300980020406000003000004000000000010000002970032590000000065100060000004005070030,351986427426751893978324561597648312684132975132597648743265189269813754815479236
006000000000043000500008127050010003800000070070305009000000000021009080400200600,796152438218743956543698127652917843839426571174385269965874312321569784487231695
040071000000006000900200800008603000004000000072090004205300607000000002000050430,846971253523486179917235846198643725354127968672598314285314697431769582769852431
900006450050000000300800006009000008000000070504070061002090000000040000703201009,918726453456139827327854196279615348631482975584973261162598734895347612743261589
000004030200507006906000058000008400501000000000360005000040200008700000027000300,875694132213587946946231758362158479581479623794362815159843267438726591627915384
510030600300000001060400070000210000030000008002900050000040000405002000820000940,519837624347625891268491573754218369936754218182963457673549182495182736821376945
000050000090000800005043009000020000089000603004600050000001000001502400006800071,173958246492176835865243719617325984589417623324689157948731562731562498256894371
203100000000002009000085040650300000000200900009700006000000000706004018318000000,243179865865432179971685243652391784487256931139748526524813697796524318318967452
000000000059002410042006309000000005800431000030060070000000000400009080000710003,318594627659372418742186359964827135875431962231965874187243596423659781596718243
000010300870900000000020708000804060506002004000060203402000000000000085000000907,624718359871953642953426718239874561516392874748165293492587136167239485385641927
003000000200000006006070500000009000160000700907080603002000009080003000394006005,513648927279351846846972531435769218168235794927184653652417389781593462394826175
030070000007000002560900107090080000000000008000005001040000500301090000900024730,839271465417658392562943187194782653653419278728365941246837519371596824985124736
000769000000000009070004000000000538000345000100000070801006002009430080043000000,318769254524183769976524813492617538687345921135298476851976342769432185243851697
000000000904001000780094000000000102093000600020000084046009038000310000208000000,315827469964531827782694513857463192493182675621975384146259738579318246238746951
000000600003000100019530004601900200020000009004007010000073802040000050000000003,472819635563742198819536724631954287728361549954287316195473862347628951286195473
046003080230000016000100000478300500000080200000007000000700930009042000080000000,146253789235879416897164352478326591963581247512497863624718935359642178781935624
000000000000200405407090601000040030030000100041300960003000008000480000000506700,612754893398261475457893621926148537735629184841375962563917248179482356284536719
400090000000007009230800000010000083850060200000500040000000000075900020020473000,467395812581247369239816475614729583853164297792538146948652731375981624126473958
200500067800000509003000000000020000000780000020090601030400000701000003060030708,294518367876243519153967824389621475615784932427395681938472156741856293562139748
800003007000000029501020004000000000703000001010030200085700000100000648000600500,892463157346175829571928364269814735753296481418537296685742913127359648934681572
000007000100000480000840000000000000810030009300096005000080050020400030603520001,498317526157962483236845197962158374815734269374296815741683952529471638683529741
070000300000053000000800060300100000806047000002090007003500004000084020250000100,178269345629453718435871962347125896896347251512698437983512674761984523254736189
008109002000040900000062000702000000305000078001000000030000000060804009800020067,478139652526748931913562784782395416395416278641287593239671845167854329854923167
003000000120008000005940200009081000070000028000000050001000005750100409030000600,493512867127368594685947231569281743374659128812734956241896375756123489938475612
000064092900001004700200000080040000000500000527000041001000730009000000000937000,815764392932851674746293158683149527194572863527386941451628739379415286268937415
000000000036900000900508703000260000003007400800000090062040008080070200400000001,258736149736914582941528763594263817613897425827451396362145978185679234479382651
390000050600800003400090070000070100020000630080000790030000000000016820006007000,391762458672854913458193276563279184729481635184635792237948561945316827816527349
005009010097020000010006004500000000000740006030008070002000000000803200060400031,645389712897124653213576984576931428128745396934268175382617549451893267769452831
000000002000000000840001506100005000030700204004000003007803000901004020300600090,713956842256487931849231576172345689538769214694128753427893165961574328385612497
000000003004650090800092070006001040000000007200008900000004050070206008000005006,195847263724653891863192574986571342351429687247368915632784159579216438418935726
000090000709200000050300070500040060003500020001070300090000530000000080480000709,834197652719256843256384971528943167973561428641872395197428536365719284482635719
000040000060008940009001000000200000020080073008500001600020009530000006000075200,853942167761358942249761385375216894126489573498537621687123459532894716914675238
080009050200803000100000070000004100001367402406000000000000001300200900097000000,783619254245873619169542873872954136951367482436128795528796341314285967697431528
006504010800003700000002008085000064000000200703400000000200000000070083160000002,276584319854193726319762458985327164641958237723416895538249671492671583167835942
006000050100000692003200000000001000300000000061300084000006800004875000000004309,296718453178453692453269718829641537347582961561397284712936845934875126685124379
002000001000005060000726000001904000300000005200000430006009002000600708907000010,672493581439185267815726943751934826394268175268517439146879352523641798987352614
905000000201000003070050000089000010100060400000305600000001000000598000706200090,935126847261487953874953126689742315153869472427315689598671234342598761716234598
900000000016020500370001604000203000080070000600000000400000010000910080060800305,954367821816429537372581694541293768283674159697158243428735916735916482169842375
000060000005401000070280000090000700002003800000500063010006400900000008008010207,431769582285431976679285341396148725152673894847592163713826459924357618568914237
040012050000300006008007009000000103317000000400009080070000000000800000090620805,746912358921358746538467219689745123317286594452139687873591462265874931194623875
005000080000000931090040000007000000000504008950000020040025000020006100030809004,675913482482657931391248675817362549263594718954781326749125863528436197136879254
000000000008901300021067000000000000007010024200300009010009000050000207700608003,549283671678941352321567948185492736937816524264375189413729865856134297792658413
000000010006003904040000720000030500850000600300010000000000002720600090080047100,539472816276183954148569723492736581851924637367815249615398472724651398983247165
000000003070002000130009006000000070610320005093004008060050000000008509000470000,286145793579632184134789256425896371618327945793514628862951437347268519951473862
007020000904650000000403000300000091700906030000000005005000800020080007008001050,567128349934657182281493576346875291752916438819342765195764823423589617678231954
080706000467009000000000040004097000701000084090000020000002000029070000000350006,382746519467519832915283647254897361731625984896431725543962178629178453178354296
000002000020080040000001050000006010703040060100070903800700009400000006500090400,641352897325987641978461352259836714783149265164275983836714529497528136512693478
090085030005030000000700090501090060000000800003208000010060009600400000700800001,294185736875936124136742598581394267927651843463278915312567489658419372749823651
003000100000090050006500040000060007048050006012480000800000000000040000120603004,953724168471896352286531749539162487748359216612487935894215673367948521125673894
000600501703005000000809006000020000502000000970306000000050700100000040008070063,894637521763215489215849376386524197542791638971386254639458712127963845458172963
000000000065013800210000540000086000057000004600000003000000009000030700900870302,879645231465213897213798546392486175157329684684157923738562419521934768946871352
000000509056090070070600030000000002709400003300020008800000000003008000400359000,134872569256193874978645231681537942729481653345926718817264395593718426462359187
000000006000070100607000594000009020080700069040050000005008307100000000060405000,813594276459276183627381594371649825582713469946852731295168347134927658768435912
003009017200000054000030000000040008800000100010900765000700000000050030150003900,543269817296817354781534629675341298829675143314982765432796581967158432158423976
010003070008000024300097500005001200004930600000020000200000000080600000070052000,516243879798516324342897561935761248824935617167428935251384796483679152679152483
800000100500670300067000009300700000091006200000004000000010008000200007008040920,823495176549671382167382549354729861791856234286134795472913658935268417618547923
510030400907000000000000890004000000006293000000074018200000100000050004035008000,518932476927486351643715892754861923186293547392574618269347185871659234435128769
001090000000053000350670200000405000005900007900060002000002301009040000070300000,761294835294853176358671249617425983425938617983167452546782391139546728872319564
007203090200000700000100000405000000000000369000780041002300005560009030000060000,187253496253694718649178253415936872728415369396782541972341685564829137831567924
000070020000008031000000000091080000006000000500930780010000090007006810025700004,168374925279568431453192678791685243386247159542931786614823597937456812825719364
004005902000000080000300000038090004500100007007004000000601000005007003700480006,364815972971246385852379461138792654546138297297564138483651729615927843729483516
000009000000200700875000000000004001700000024084050003000010000010000030569030108,132579486946283715875641392693824571751396824284157963327418659418965237569732148
400000800907000000000708010700000001000000905010560020000030200060009070300200059,431625897987314562625798413753942681246871935819563724598137246162459378374286159
000000050002148000006009042000006000050000607000980010000000004093000000600091085,489672351532148769716539842341726598958413627267985413125867934893254176674391285
090000000600020000208000006040057090000038400300042500000003002014000908000000070,497361285631825749258794316142657893765938421389142567976483152514276938823519674
004001000600000950000090421000000000000005800049000007008900000060400109030206008,294531786617824953385697421876349215123765894549182367458913672762458139931276548
000100003500009000009000400020090034050000001003001700307040050090080000006500080,874165923532479816619823475721698534958734261463251798387946152195382647246517389
600010000000000047050060030900700000735000060000020050397080005000009400000052000,674213598213598647859467231962735814735841962148926753397684125521379486486152379
000009050000000070070201004000000008080070000200010005809030000007086041004000096,148769253652843179973251684735692418481375962296418735869134527527986341314527896
000000000100005000460900807000000046080032005045009301000080000037006000000200700,758643192192875463463921857379518246681432975245769381524387619837196524916254738
000070000000001008000026970074000000036005040008010300000000007560000400003902050,682379514397541268415826973274693185136285749958417326829154637561738492743962851
040000005500000009000006000005400080607003000020801090050300801300040060000025000,748932615561784329932516478195467283687293154423851796256379841379148562814625937
005100000000009200030060000081000520000000006670030040904071600017600000000000300,895123764746589231132467859481796523253814976679235148924371685317658492568942317
050000200060405000002769010003000000080000003475000100800000007020800400000601030,957183264168425379342769518613274985289516743475398126831942657526837491794651832
032060900401000005500003064000000400083004000009010070000700002250090000900000006,832465917461987325597123864725639481183274659649518273318746592256391748974852136
580000200300060000046000900000500004000940060900700008090450030060090080400030000,581379246379264851246815973627581394815943762934726518192458637763192485458637129
070000000030105000000206057006004010000050800400720030000000000081907000700400105,875349261632175948914286357356894712127653894498721536243518679581967423769432185
090000600010008035048005000005000000000032004082004900000000000000050091106070058,593741682217698435648325179465917823971832564382564917759183246834256791126479358
000000900006040000049000870000200061000908052050071000014800000900000020500006040,235687914786149235149532876893254761471968352652371489314825697967413528528796143
000000004000000037009730001800000000020016000006040523000001000064008000903620070,732165984651489237489732651847253196325916748196847523578391462264578319913624875
000000030900810504500307081000000000002003005001580407090000000000050006203600000,186425739937816524524397681859174263742963815361582497695738142418259376273641958
001700856060000900003508000070000060019830000006900040000600700000004025020000000,241793856568241937793568214872415369419836572356927148184652793937184625625379481
080000070010930000420000000000060504000010000036400718500000360000100800042000090,689521473715934286423786951178369524254817639936452718591248367367195842842673195
000001700000003002800045090001000060007300005040050007960000000080007006014200003,439621758175983642826745391351872469297364815648159237962538174583417926714296583
804009000005001000300040005000018200000050017000602009096200001000080600150000000,874569123965321748312847965549718236623954817781632459496273581237185694158496372
005000020609020080200000100000038000000000040180002370700040069092700000000003400,375681924619524783248379156527438691963157842184962375731845269492716538856293417
000008540007600008003002000062009800000000470070000000940050200008007650000001080,621738549597614328483592761162479835359186472874325196946853217218947653735261984
004000530061000000000800007080006370000008006400000910075010000043000020000605003,894762531761539284532841697189456372327198456456273918275314869643987125918625743
007002000000003900360700002000800400090300050400000189840005000010000693020000000,987152364251463978364798512572819436198346257436527189849635721715284693623971845
000300506706000800000040001005002060200004050000901300070060000008200040029003000,941328576736519824852746931195832467283674159467951382374165298518297643629483715
060000090900801300403700060000000008190002400006005070000000500010600003002150000,861543297927861345453729861275416938198372456346985172689237514514698723732154689
006000200807300004050040003000008040000001062080003509005006000040700000003500008,436189275817325694259647183591268347374951862682473519725896431148732956963514728
000000000060305000300027900000000002074200080000009760000000000089700650027006401,942168375761395248358427916895674132674213589213589764436951827189742653527836491
005000000460021000000600200001060000090305040000000050000002037003000428840090005,125437896468921573739658214351264789297385641684179352516842937973516428842793165
008000000460000900000981006000200067003840009900603000019050000000000000030002504,198426753462537981357981426584219367673845219921673845219754638745368192836192574
041800000060000200208900000002006030050000000600000902700040610090020300800037000,341872596569314287278965143982456731157293864634781952723549618496128375815637429
000004006000500910021360004048002000000000000000906500910400830030000005407000000,389714256764528913521369784648152397295837641173946528916475832832691475457283169
000000000010070900905080000006090002052000800003052100030001006000005493508000000,387219645614573928925486731746198352152347869893652174439721586271865493568934217
007004050900007068840905001000000009010000000002103007038000070000060000490000800,127684953953217468846935721764852319319476285582193647638549172271368594495721836
008010030000078002050000006020081703001000060640000200030005000800030000002000091,298516437416378952753492186925681743381724569647953218139265874874139625562847391
090003000005000004102600000008100000030008100000069705000730040010000079060040001,694583217385217964172694853958172436736458192241369785529731648413826579867945321
040082030050000100000037060802000010500316000000008000001050000260000043304000000,649182537753694128128537469832945716597316284416728395981453672265871943374269851
000000000005908000100207006000000000003000492009730805000003000450000003090140607,927364158635918724184257936568492371713586492249731865871623549456879213392145687
000019020000500000094200006900040807020000000000006300000000600007094200500683009,865419723273568194194237586951342867326871945748956312489725631637194258512683479
072400100008002300000000400007006000000801002001009640200070000090000001000053069,372485196148692357659317428927546813465831972831729645216978534593264781784153269
200000300400030000600527010080079600106000000000050020000000080000008701020701050,275814396418936572693527814382179645156482937947653128761345289534298761829761453
093406000002700000100000000000090207000302004700010063000050000610000900000108740,593426871462781359187539426341695287856372194729814563274953618618247935935168742
000040900000003005500980070000000000970008430000030706603002040000400000105000207,718546923469723815532981674324697158976158432851234796693872541287415369145369287
000003000005067000100054006000000000840000720029040080000001003600000908930020100,467983512285167439193254876351872694846319725729546381578491263612735948934628157
700000000004020500920040300049000000000050080050280601000002000000018070003000865,731895426684123597925746318849631752162457983357289641478562139596318274213974865
050000008009000002000010000076900020800035046030006000000070805040800960003050000,254397618719468352368512497476981523892735146135246789921674835547823961683159274
000000018905007003100060970008000500000400000407600080001000090000351640000200000,726539418985147263143862975618973524259418736437625189561784392892351647374296851
000000941860090370000000008090008000500040000400735000040000700002003084000100002,325867941861492375974351628293618457517249836486735219148526793652973184739184562
000000104000003000001950062000600070905000210072000800089460050007089000000000000,598726134726143589431958762813692475945837216672514893289461357357289641164375928
000000000004610007020800610079000000000023900400086000000000070800100060006034809,165372498984615237327849615279451386658723941431986752593268174842197563716534829
000000000000007954950600007000040000105000030200030419007000800060004100510090000,728459361631287954954613287389146572145972638276835419497561823863724195512398746
781000069000000032200060800000008705002079010000400000000000907004603000008004000,781342569659187432243965871416238795832579614597416283365821947974653128128794356
050006000000000005008000900010000000506020007074108360000063080037200500002009000,451936728369872145728415936813697452596324817274158369945763281637281594182549673
043000000008000700006000241090000024800000500605082090000070000000060900401900060,243517689918246753756839241197653824824791536635482197569378412382164975471925368
000203040050600070008900035000000000000000569006100007000006000093000800080730052,917253648352648971468971235839567124174382569526194387245816793793425816681739452
060008000030000900009106700008000009400009800090070002016703000080010000000480020,765938241132547968849126735628351479457269813391874652216793584584612397973485126
000000000720094008005000017000061070000000169900080000008005004100700005500040600,413578926726194358895623417254961873387452169961387542638215794149736285572849631
000000000305109040100200000000001020030070000500603007009000300000002514400705002,924367185375189246186254739897541623632978451541623897259416378763892514418735962
900030050200940100001005308380000020094070000000000040040359007000700000100000000,968137452253948176471625398385496721694271583712583649846359217539712864127864935
000080001009300006000004008091000000007000002000576000900600045040007080083002600,264789351879315426135264978491823567657941832328576194912638745546197283783452619
000000000230050090000908603048060000000030150000004900021000000000190700085006010,879623541236451897514978623148569372692837154357214968921785436463192785785346219
000400305900000001080003007007000000000308000000720083070002008009005700120970000,762481395953267841481593627837614259294358176516729483375142968649835712128976534
040050000000000084036900070100070000000500000009806200400000030000002016010687005,241758369597263184836914572125379648684521793379846251462195837758432916913687425
900000020000000003000034015302600000060400000009082000008200006070090001130860000,943156728651728943827934615382675194765419832419382567598241376276593481134867259
000000604062003800001020050010080000000400090090000106200301000050000460009002070,735198624462753819981624753614985237327416598598237146276341985153879462849562371
000400008000016300240050006000090000001500000069000081000020000300000165006080043,617439528895216374243857916438791652721568439569342781154623897382974165976185243
000000000005038400710200000009000800000183006403002007030005020200340008000001000,398417265625938471714256389169574832572183946483692157931865724257349618846721593
060050000098023017100000200000000859000005700602000040000001300539700000000800000,263157498498623517175489236317264859984315762652978143826591374539742681741836925
000000000001026007004059600070012000000870090002005070200000000007001006600004503,326487159951326847784159632873912465465873291192645378239568714547231986618794523
000090000098100074501020600007000090000430050000510007000002000900000080805000021,276394518398165274541728639157286493689437152432519867713852946924671385865943721
000008000605700000000960052001000009560000008304070000050010020000003096008006005,492158637615732984873964152721685349569341278384279561956817423147523896238496715
020000030004736090000920800000009005072000000310040007403090070500000000000480000,129854736854736291736921854648379125972518463315642987483195672591267348267483519
072003009001000000400000700000008000628000100005000260000020010200940800004807090,872613549951472386436589721143268975628795134795134268589326417267941853314857692
036210407008000001100000060000042000000000005025700013004000000000129000090030008,936215487748963521152478369813542976679381245425796813364857192587129634291634758
570000640000207000008000005000800000405009080000000901000004002007390006000728500,572981643634257198918463725291876354465139287783542961359614872827395416146728539
004010800000000047030580010010030008000900063000000950080000009205068004000005000,624317895158629347937584612519436278872951463463872951786143529295768134341295786
000000000000103008950062003004050800090801000020000409002008030030004000005000207,713985624246173598958462713364259871597841362821637459472518936639724185185396247
000050000000408690104020070000003001008000060241000007000070009000200000670094200,926357184357418692184629573569783421738142965241965837412876359895231746673594218
005000000637120000041000073000900000000040302800000010500200001020001435000000080,985473126637128594241569873352917648179846352864352917593284761728691435416735289
300600000040800000000042500004000038000010000590008070070000000905003080860700054,351697842249851763687342519124576938738914625596238471472185396915463287863729154
005002030000100070026000900000007090908000145450000000000608007040200000800005300,195872634384169572726534981613457298978326145452981763239618457547293816861745329
006000100400005000100609000000000090608900500070004020005000607210007008009500001,396482175482715369157639482541826793628973514973154826835291647214367958769548231
020000000901000040300080905010003009000870000004020080072040000000390120500000400,725934816981756342346182975817463259259871634634529781172648593468395127593217468
000003000000020040005861002007000080543008000800900435000000900000000001006305004,729453618618729543435861792297534186543618279861972435382146957954287361176395824
060000805100604090907005020500070000000009200008000000001080006050000982000700040,462397815185624397937815624593278461614539278278461539341982756756143982829756143
050000060001003000698001000074500090000004510000092003000139040000400008000060000,253987164741653289698241357374516892982374516516892473827139645169425738435768921
009004270400000006000200000007000060010800030002040100050010800008569000040008009,169384275425971386783256941897132564614895732532647198956413827278569413341728659
048000005010005090902000160000002009000400320000009406000070000004000000061050807,648291735317645298952738164476312589895467321123589476539874612784126953261953847
090000040000006090000370201000000010430000007015080004060508000000620400008900100,397251648521846793846379251782493516439165827615782934964518372153627489278934165
041008000005900060000614000010000000027049000000007013070000002900000006000201094,641758329785923461293614875518362947327149658469587213174896532932475186856231794
003100008000030016002498003700000040008270000900000000009300002006001080310000000,573162498894537216162498753721983645648275931935614827489356172256741389317829564
000000060905700104700000925000002007000508000000060290200014050000600000100030600,413259768925786134768143925641392587392578416857461293276814359539627841184935672
400000000000040801008056730000004007004600100000902000003000000019028005000000283,437891652562743891198256734921584367854637129376912548283475916619328475745169283
000000003000074000200300470000810900402000000090006020008600000006940305010000067,147269853853174692269385471675812934482793516391456728538627149726941385914538267
000000000009070460403009705080940000520708000040002007000000000005000342000060090,752634819819275463463189725387946251526718934941352687198423576675891342234567198
060005010080730900307000000009003008000000000003081700090000000000620000700314206,962845317185732964347196582579263148814957623623481759296578431431629875758314296
000007000003260000400005030004002700200000006070000013020080090100900000006501380,852397461913264578467815932684132759231759846579648213325486197148973625796521384
000000050060040000083600000000000000150070960900000435000805004510700080004060003,491328657765941328283657149346592871158473962927186435632815794519734286874269513
000000000315008000024001960007000009060085004080000302000070000000210000006903020,698427135315698247724531968537142689269385714481769352142876593953214876876953421
000040020600000407040036051280000000001060000073000082000009030010070060009100000,158947326632518497947236851286753914491862573573491682724689135815374269369125748
080400006900001050000600020004070000090500200003102007000000098000017405030000100,587429316926731854341685729214978563798563241653142987172354698869217435435896172
803054009100800042000000000008700020070400000030000500900007086000301004000049000,863254719195873642724916835618795423579432168432168597941527386256381974387649251
000100000930000080400805001004000900700000206020090000000010600103000024095004007,857139462931462785462875391514628973789543216326791548248317659173956824695284137
000000004000507308050000260176000000200000000500400716004050000000060009001390500,387629154612547398459813267176985423243176985598432716924758631735261849861394572
